level,rule,order_count,revenue
7,Day_of_Week=Mon and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,5.0,7818.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,8.0,11178.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,8.0,11178.0
7,Service=Dry_Cleaning and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,16.0,29169.0
7,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,54.0,9462.0
7,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,15.0,7623.0
7,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,5.0,3996.0
7,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,10.0,2970.0
7,Service=Premium_Laundry and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,3.0,7940.0
7,Day_of_Week=Tue and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,15.0,4438.0
7,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,10.0,3474.0
7,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,20.0,6342.0
7,Day_of_Week=Fri and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,3.0,2980.0
7,Day_of_Week=Sun and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,4.0,3298.0
7,Day_of_Week=Sun and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Payment_Mode=Online,4.0,3298.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,8.0,6504.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Payment_Mode=Online,7.0,5428.0
7,Day_of_Week=Sun and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,8.0,3903.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,6.0,3028.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N and Payment_Mode=Online,6.0,3028.0
7,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=HSR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,9.0,2917.0
7,Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,189.0,28187.0
7,Day_of_Week=Mon and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,11.0,3538.0
7,Day_of_Week=Sun and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,14.0,4269.0
7,Day_of_Week=Fri and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,20.0,6471.0
7,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,23.0,18932.0
7,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Cash_to_store,5.0,4423.0
7,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,15.0,3213.0
7,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,7.0,3366.0
7,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,23.0,12124.0
7,Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,9.0,2864.0
7,Day_of_Week=Fri and Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,4.0,3194.0
7,Day_of_Week=Fri and Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Payment_Mode=Online,4.0,3194.0
7,Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,8.0,6432.0
7,Day_of_Week=Tue and Service=Dry_Cleaning and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,3.0,6986.0
7,Day_of_Week=Mon and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,3.0,4112.0
7,Day_of_Week=Mon and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,3.0,4112.0
7,Day_of_Week=Mon and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Payment_Mode=Online,3.0,4112.0
7,Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,11.0,15284.0
7,Day_of_Week=Sat and Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,33.0,5558.0
7,Day_of_Week=Sat and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,22.0,4868.0
7,Day_of_Week=Mon and Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,27.0,4464.0
7,Day_of_Week=Sun and Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,27.0,4342.0
7,Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,53.0,15448.0
7,Day_of_Week=Mon and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,32.0,6638.0
7,Day_of_Week=Sun and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,16.0,3417.0
7,Day_of_Week=Fri and Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,21.0,2953.0
7,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and Store_Name=HSR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,14.0,4293.0
7,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,13.0,4068.0
7,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,20.0,6786.0
7,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,23.0,7731.0
7,Day_of_Week=Fri and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,19.0,6723.0
7,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,39.0,20124.0
7,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,10.0,7893.0
7,Day_of_Week=Sat and Service=Dry_Cleaning and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,3.0,4662.0
7,Day_of_Week=Tue and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,43.0,9252.0
7,Day_of_Week=Sun and Service=Dry_Cleaning and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,4.0,6108.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,7.0,10914.0
7,Day_of_Week=Tue and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,7.0,6294.0
7,Day_of_Week=Sun and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,5.0,3952.0
7,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,11.0,8622.0
7,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,15.0,7488.0
7,Day_of_Week=Tue and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,7.0,3848.0
7,Day_of_Week=Fri and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,6.0,3028.0
7,Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,41.0,12660.0
7,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,51.0,8802.0
7,Day_of_Week=Tue and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,4.0,5282.0
7,Day_of_Week=Thu and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,6.0,3330.0
7,Day_of_Week=Thu and Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,31.0,15482.0
7,Day_of_Week=Thu and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,16.0,14022.0
7,Day_of_Week=Thu and Service=Steam_Ironing and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,34.0,11147.0
7,Day_of_Week=Sun and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=N and Payment_Mode=Online,4.0,3298.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=N and Payment_Mode=Online,7.0,5428.0
7,Day_of_Week=Thu and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,12.0,4176.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=N and Payment_Mode=Online,6.0,3028.0
7,Day_of_Week=Thu and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,8.0,6588.0
7,Day_of_Week=Thu and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,16.0,7710.0
7,Day_of_Week=Fri and Service=Premium_Laundry and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=N and Payment_Mode=Online,4.0,3194.0
7,Day_of_Week=Mon and Service=Dry_Cleaning and Total_Garment_bucket=bucket_2 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=N and Payment_Mode=Online,3.0,4112.0
7,Day_of_Week=Sat and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,1.0,3186.0
7,Day_of_Week=Fri and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,3.0,3564.0
7,Day_of_Week=Sat and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,5.0,10084.0
7,Day_of_Week=Mon and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,5.0,7818.0
7,Day_of_Week=Mon and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,1.0,3580.0
7,Day_of_Week=Tue and Service=Dry_Cleaning and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Cash_to_store,1.0,3310.0
7,Day_of_Week=Sun and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,6.0,9486.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,16.0,25320.0
7,Day_of_Week=Thu and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_5 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,8.0,12195.0
7,Day_of_Week=Tue and Service=Steam_Ironing and Store_Name=HSR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,28.0,4429.0
7,Day_of_Week=Sat and Service=Steam_Ironing and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,68.0,11246.0
7,Day_of_Week=Thu and Total_Garment_bucket=bucket_5 and Store_Name=HSR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,2.0,2952.0
7,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=HSR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,14.0,4806.0
7,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,14.0,4572.0
7,Day_of_Week=Mon and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,7.0,5468.0
7,Day_of_Week=Sun and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,9.0,2862.0
7,Day_of_Week=Fri and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,17.0,5298.0
7,Day_of_Week=Sun and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,4.0,3540.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,6.0,5444.0
7,Day_of_Week=Mon and Service=Steam_Ironing and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,64.0,10636.0
7,Day_of_Week=Sun and Service=Steam_Ironing and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,59.0,8407.0
7,Day_of_Week=Fri and Service=Steam_Ironing and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,40.0,5679.0
7,Day_of_Week=Sun and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,7.0,3384.0
7,Day_of_Week=Fri and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,9.0,4864.0
7,Day_of_Week=Mon and Service=Dry_Cleaning and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,8.0,3152.0
7,Day_of_Week=Fri and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,4.0,3396.0
7,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,8.0,3846.0
7,Day_of_Week=Sun and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,7.0,3762.0
7,Day_of_Week=Fri and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,12.0,5898.0
7,Day_of_Week=Thu and Total_Garment_bucket=bucket_5 and Store_Name=HSR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,5.0,4518.0
7,Day_of_Week=Thu and Total_Garment_bucket=bucket_5 and Store_Name=HSR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,12.0,5610.0
7,Day_of_Week=Thu and Total_Garment_bucket=bucket_5 and Store_Name=HSR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,13.0,4178.0
7,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=HSR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,12.0,6255.0
7,Day_of_Week=Mon and Service=Steam_Ironing and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,4.0,2976.0
7,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,7.0,3582.0
7,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,11.0,5535.0
7,Day_of_Week=Fri and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,17.0,8613.0
7,Day_of_Week=Sat and Service=Steam_Ironing and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,10.0,5029.0
7,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=HSR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,7.0,5499.0
7,Day_of_Week=Mon and Service=Steam_Ironing and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,16.0,7676.0
7,Day_of_Week=Sun and Service=Steam_Ironing and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,13.0,6239.0
7,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,5.0,4113.0
7,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Store_Name=DOMLUR and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,4.0,3357.0
